time,.data
2025/09/16/14:17:56.300510,"(2.577824013866345, 2.205242711394553, 1.4979804325363777, 0.7528178275927826)"
2025/09/16/14:17:56.400257,"(2.854254205845054, 2.283689826663911, 1.560341927994458, 0.4192131696321025)"
2025/09/16/14:17:56.500305,"(2.559402161405171, 2.295220765742042, 1.2459556265911957, 0.7175928352649538)"
2025/09/16/14:17:56.600254,"(2.74870198622234, 2.4628962102939735, 0.9554609294890746, 0.38384937763223564)"
2025/09/16/14:17:56.700293,"(2.626644436696793, 2.236573394212325, 1.4079754183678377, 0.6278333333990087)"
2025/09/16/14:17:56.800316,"(2.899558479978073, 2.339048004577162, 1.698986351201883, 0.5779654004000014)"
2025/09/16/14:17:56.900345,"(2.6363397123180032, 2.395545682719285, 0.8851923476542322, 0.4036042884567621)"
2025/09/16/14:17:57.000338,"(2.426281395351039, 2.1104095301097527, 0.9793078936764913, 0.34756416319394995)"
2025/09/16/14:17:57.100289,"(2.547572921168447, 2.1747136815054624, 1.3746663683762979, 0.6289478890503561)"
2025/09/16/14:17:57.200286,"(2.3443814842685993, 2.210024554075399, 0.8812498542160679, 0.612535993829661)"
2025/09/16/14:17:57.301397,"(2.321258088705115, 2.0067859159092665, 0.821342851064275, 0.19239850547258225)"
2025/09/16/14:17:57.400270,"(2.1959584934122893, 2.1292496061968444, 0.6753668879382048, 0.5419491135074583)"
2025/09/16/14:17:57.503587,"(2.1515483724216584, 1.9927106373173875, 0.8190177603978471, 0.5013422901892717)"
2025/09/16/14:17:57.600255,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:17:57.700396,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:17:57.800314,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:17:57.900328,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:17:58.000268,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:17:58.100246,"(0.0, 0.0, 0.0, 0.0)"
