time,.data
2025/09/16/14:07:51.100299,"(1.280938982963562, 1.280938982963562, -1.5929794311523438, 1.5929794311523438)"
2025/09/16/14:07:51.200817,"(1.6363670825958252, 1.6363670825958252, -1.5929794311523438, 1.5929794311523438)"
2025/09/16/14:07:51.302105,"(1.9744479060173035, 1.9744479060173035, 0.0, 0.0)"
2025/09/16/14:07:51.400312,"(2.337393343448639, 2.337393343448639, 0.0, 0.0)"
2025/09/16/14:07:51.500323,"(2.5056627988815308, 2.5056627988815308, 0.0, 0.0)"
2025/09/16/14:07:51.600344,"(2.515300154685974, 2.515300154685974, 0.0, 0.0)"
2025/09/16/14:07:51.700324,"(2.515300154685974, 2.515300154685974, 0.0, 0.0)"
2025/09/16/14:07:51.800287,"(2.5615598559379578, 2.5615598559379578, -0.11029389500617981, 0.11029389500617981)"
2025/09/16/14:07:51.900319,"(2.604735553264618, 2.604735553264618, -1.006638526916504, 1.006638526916504)"
2025/09/16/14:07:52.000327,"(2.665836811065674, 2.665836811065674, -1.1618653535842896, 1.1618653535842896)"
2025/09/16/14:07:52.100303,"(2.6781726479530334, 2.6781726479530334, -1.7124192714691162, 1.7124192714691162)"
2025/09/16/14:07:52.200277,"(2.6781726479530334, 2.6781726479530334, 0.0, 0.0)"
2025/09/16/14:07:52.300261,"(2.6781726479530334, 2.6781726479530334, 0.0, 0.0)"
2025/09/16/14:07:52.400229,"(2.6781726479530334, 2.6781726479530334, 0.0, 0.0)"
2025/09/16/14:07:52.500380,"(2.6781726479530334, 2.6781726479530334, 0.0, 0.0)"
2025/09/16/14:07:52.600248,"(2.6781726479530334, 2.6781726479530334, -0.5919723510742188, 0.5919723510742188)"
2025/09/16/14:07:52.715133,"(2.6781726479530334, 2.6781726479530334, -0.8747343420982361, 0.8747343420982361)"
2025/09/16/14:07:52.800264,"(2.687424659729004, 2.687424659729004, 0.0, 0.0)"
2025/09/16/14:07:52.900348,"(2.8873048424720764, 2.8873048424720764, 0.0, 0.0)"
2025/09/16/14:07:53.000280,"(2.8873048424720764, 2.8873048424720764, 0.0, 0.0)"
2025/09/16/14:07:53.100312,"(2.9958221912384033, 2.9958221912384033, -0.33169764280319214, 0.33169764280319214)"
2025/09/16/14:07:53.203430,"(2.9958221912384033, 2.9958221912384033, -1.3146506547927856, 1.3146506547927856)"
2025/09/16/14:07:53.300260,"(2.9958221912384033, 2.9958221912384033, 0.0, 0.0)"
2025/09/16/14:07:53.400342,"(3.065982699394226, 3.065982699394226, 0.0, 0.0)"
2025/09/16/14:07:53.500349,"(3.065982699394226, 3.065982699394226, 0.0, 0.0)"
2025/09/16/14:07:53.600268,"(3.065982699394226, 3.065982699394226, 0.0, 0.0)"
2025/09/16/14:07:53.700283,"(3.065982699394226, 3.065982699394226, 0.0, 0.0)"
2025/09/16/14:07:53.800297,"(3.065982699394226, 3.065982699394226, 0.0, 0.0)"
2025/09/16/14:07:53.900338,"(3.065982699394226, 3.065982699394226, 0.0, 0.0)"
2025/09/16/14:07:54.000280,"(3.065982699394226, 3.065982699394226, 0.0, 0.0)"
2025/09/16/14:07:54.100284,"(3.065982699394226, 3.065982699394226, 0.0, 0.0)"
2025/09/16/14:07:54.200337,"(3.0931602716445923, 3.0931602716445923, 0.0, 0.0)"
2025/09/16/14:07:54.300394,"(3.0931602716445923, 3.0931602716445923, 0.0, 0.0)"
2025/09/16/14:07:54.400342,"(3.0931602716445923, 3.0931602716445923, 0.0, 0.0)"
2025/09/16/14:07:54.500305,"(3.0931602716445923, 3.0931602716445923, 0.0, 0.0)"
2025/09/16/14:07:54.600244,"(3.0931602716445923, 3.0931602716445923, 0.0, 0.0)"
2025/09/16/14:07:54.700366,"(3.0931602716445923, 3.0931602716445923, 0.7831146121025085, -0.7831146121025085)"
2025/09/16/14:07:54.800372,"(3.0931602716445923, 3.0931602716445923, 1.2958898544311523, -1.2958898544311523)"
2025/09/16/14:07:54.906492,"(3.0931602716445923, 3.0931602716445923, 2.0, -2.0)"
2025/09/16/14:07:55.000649,"(3.0931602716445923, 3.0931602716445923, 2.0, -2.0)"
2025/09/16/14:07:55.100339,"(3.0931602716445923, 3.0931602716445923, 2.0, -2.0)"
2025/09/16/14:07:55.200358,"(3.0931602716445923, 3.0931602716445923, 0.0, 0.0)"
2025/09/16/14:07:55.300313,"(3.1083873510360718, 3.1083873510360718, 0.0, 0.0)"
2025/09/16/14:07:55.400444,"(3.1083873510360718, 3.1083873510360718, 0.0, 0.0)"
2025/09/16/14:07:55.500283,"(3.1083873510360718, 3.1083873510360718, 0.0, 0.0)"
2025/09/16/14:07:55.600263,"(3.1083873510360718, 3.1083873510360718, 1.8293533325195312, -1.8293533325195312)"
2025/09/16/14:07:55.700285,"(2.842008948326111, 2.842008948326111, 2.0, -2.0)"
2025/09/16/14:07:55.800367,"(2.1051313877105713, 2.1051313877105713, 2.0, -2.0)"
2025/09/16/14:07:55.901649,"(1.6847469806671143, 1.6847469806671143, 2.0, -2.0)"
2025/09/16/14:07:56.000346,"(0.5492657124996185, 0.5492657124996185, 2.0, -2.0)"
2025/09/16/14:07:56.100349,"(0.2861640304327011, 0.2861640304327011, 2.0, -2.0)"
2025/09/16/14:07:56.200292,"(0.6940198391675949, 0.6940198391675949, 2.0, -2.0)"
2025/09/16/14:07:56.300316,"(1.1739635467529297, 1.1739635467529297, 1.3835903406143188, -1.3835903406143188)"
2025/09/16/14:07:56.400311,"(1.1739635467529297, 1.1739635467529297, 1.3835903406143188, -1.3835903406143188)"
2025/09/16/14:07:56.500360,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:56.600288,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:56.700412,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:56.800373,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:56.900331,"(1.806949496269226, 1.806949496269226, 2.2233280315995216, -1.7766719684004784)"
2025/09/16/14:07:57.000319,"(1.818321704864502, 1.818321704864502, 2.4245574325323105, -1.5754425674676895)"
2025/09/16/14:07:57.100311,"(1.8414514660835266, 1.8414514660835266, 2.46715484559536, -1.5328451544046402)"
2025/09/16/14:07:57.200375,"(1.9651960730552673, 1.9651960730552673, 2.46715484559536, -1.5328451544046402)"
2025/09/16/14:07:57.300324,"(2.5584758520126343, 2.5584758520126343, 2.5232446640729904, -1.4767553359270096)"
2025/09/16/14:07:57.400236,"(2.5584758520126343, 2.5584758520126343, 2.5232446640729904, -1.4767553359270096)"
2025/09/16/14:07:57.500302,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:57.600451,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:57.700298,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:57.800372,"(2.5519225001335144, 2.5519225001335144, 2.4889354556798935, -1.5110645443201065)"
2025/09/16/14:07:57.900261,"(2.5519225001335144, 2.5519225001335144, 2.4889354556798935, -1.5110645443201065)"
2025/09/16/14:07:58.000303,"(3.3192540407180786, 3.3192540407180786, 2.4889354556798935, -1.5110645443201065)"
2025/09/16/14:07:58.100276,"(3.3192540407180786, 3.3192540407180786, 2.4889354556798935, -1.5110645443201065)"
2025/09/16/14:07:58.200695,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:58.300306,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:07:58.400332,"(5.154605269432068, 5.154605269432068, 0.23874789476394653, 0.23874789476394653)"
2025/09/16/14:07:58.500332,"(5.398624777793884, 5.398624777793884, 0.23874789476394653, 0.23874789476394653)"
2025/09/16/14:07:58.600368,"(5.729381203651428, 5.729381203651428, 0.23874789476394653, 0.23874789476394653)"
2025/09/16/14:07:58.700370,"(5.801854491233826, 5.801854491233826, 0.23874789476394653, 0.23874789476394653)"
2025/09/16/14:07:58.800322,"(5.7987706661224365, 5.7987706661224365, 0.23874789476394653, 0.23874789476394653)"
2025/09/16/14:07:58.900359,"(5.374723792076111, 5.374723792076111, 0.0, 0.0)"
2025/09/16/14:07:59.000358,"(4.953183174133301, 4.953183174133301, 0.0, 0.0)"
2025/09/16/14:07:59.100388,"(5.038955926895142, 5.038955926895142, -0.1292474865913391, 0.1292474865913391)"
2025/09/16/14:07:59.200378,"(3.884778141975403, 3.884778141975403, -0.7000399827957153, 0.7000399827957153)"
2025/09/16/14:07:59.300292,"(4.141904711723328, 4.141904711723328, -1.3375234603881836, 1.3375234603881836)"
2025/09/16/14:07:59.400277,"(4.04302453994751, 4.04302453994751, 0.0, 0.0)"
2025/09/16/14:07:59.500307,"(4.066925525665283, 4.066925525665283, 0.0, 0.0)"
2025/09/16/14:07:59.600433,"(4.066925525665283, 4.066925525665283, 0.0, 0.0)"
2025/09/16/14:07:59.700336,"(4.098536252975464, 4.098536252975464, 0.0, 0.0)"
2025/09/16/14:07:59.800337,"(4.188356995582581, 4.188356995582581, 0.0, 0.0)"
2025/09/16/14:07:59.900315,"(4.201849579811096, 4.201849579811096, 0.0, 0.0)"
2025/09/16/14:08:00.000298,"(4.201849579811096, 4.201849579811096, 0.0, 0.0)"
2025/09/16/14:08:00.100296,"(4.260059595108032, 4.260059595108032, -1.197074055671692, 1.197074055671692)"
2025/09/16/14:08:00.200274,"(4.313836455345154, 4.313836455345154, 0.0, 0.0)"
2025/09/16/14:08:00.300272,"(4.313836455345154, 4.313836455345154, 0.0, 0.0)"
2025/09/16/14:08:00.400284,"(4.313836455345154, 4.313836455345154, 0.0, 0.0)"
2025/09/16/14:08:00.500345,"(4.3269431591033936, 4.3269431591033936, 1.51645827293396, -1.51645827293396)"
2025/09/16/14:08:00.600226,"(4.3269431591033936, 4.3269431591033936, 1.51645827293396, -1.51645827293396)"
2025/09/16/14:08:00.700334,"(4.3269431591033936, 4.3269431591033936, 1.78103768825531, -1.78103768825531)"
2025/09/16/14:08:00.800286,"(4.3269431591033936, 4.3269431591033936, 2.0, -2.0)"
2025/09/16/14:08:00.900450,"(3.0744634866714478, 3.0744634866714478, 1.3875095844268799, -1.3875095844268799)"
2025/09/16/14:08:01.000277,"(2.441670298576355, 2.441670298576355, 0.8857852816581726, -0.8857852816581726)"
2025/09/16/14:08:01.100268,"(-0.0, -0.0, 2.0, -2.0)"
2025/09/16/14:08:01.200377,"(0.3409046083688736, 0.3409046083688736, 2.0, -2.0)"
2025/09/16/14:08:01.300308,"(2.719228148460388, 2.719228148460388, 1.3948982954025269, -1.3948982954025269)"
2025/09/16/14:08:01.400284,"(2.8184934854507446, 2.8184934854507446, 2.0, -2.0)"
2025/09/16/14:08:01.500396,"(2.4908212423324585, 2.4908212423324585, 2.0, -2.0)"
2025/09/16/14:08:01.600301,"(2.628058075904846, 2.628058075904846, 2.0, -2.0)"
2025/09/16/14:08:01.700348,"(2.0307304859161377, 2.0307304859161377, 2.0, -2.0)"
2025/09/16/14:08:01.800329,"(0.5596741139888763, 0.5596741139888763, 2.0, -2.0)"
2025/09/16/14:08:01.902093,"(0.5596741139888763, 0.5596741139888763, 2.0, -2.0)"
2025/09/16/14:08:02.000264,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:08:02.103436,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:08:02.200343,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:08:02.300344,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:08:02.400270,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:08:02.500257,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:08:02.600309,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:08:02.700326,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:08:02.800303,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:08:02.900275,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:08:03.000270,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:08:03.100312,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:08:03.200625,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:08:03.303679,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:08:03.400396,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:08:03.506140,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:08:03.600433,"(0.0, 0.0, 0.0, 0.0)"
2025/09/16/14:08:03.700269,"(4.887648582458496, 4.887648582458496, 5.102026581764221, 1.1020265817642212)"
2025/09/16/14:08:03.800269,"(6.0, 6.0, 5.1471298933029175, 1.1471298933029175)"
2025/09/16/14:08:03.900271,"(6.0, 6.0, 5.1471298933029175, 1.1471298933029175)"
2025/09/16/14:08:04.000269,"(6.0, 6.0, 5.1471298933029175, 1.1471298933029175)"
2025/09/16/14:08:04.100307,"(6.0, 6.0, 5.1471298933029175, 1.1471298933029175)"
