time,.data
2025/09/16/13:40:51.100291,"(-2.678943693637848, -2.678943693637848, 0.0, 0.0)"
2025/09/16/13:40:51.206554,"(-2.678943693637848, -2.678943693637848, 0.0, 0.0)"
2025/09/16/13:40:51.300290,"(-2.678943693637848, -2.678943693637848, 0.0, 0.0)"
2025/09/16/13:40:51.400266,"(-2.678943693637848, -2.678943693637848, 0.0, 0.0)"
2025/09/16/13:40:51.500279,"(-2.678943693637848, -2.678943693637848, 0.0, 0.0)"
2025/09/16/13:40:51.600380,"(-2.678943693637848, -2.678943693637848, 0.0, 0.0)"
2025/09/16/13:40:51.700427,"(-2.678943693637848, -2.678943693637848, 0.0, 0.0)"
2025/09/16/13:40:51.800248,"(-2.678943693637848, -2.678943693637848, 0.0, 0.0)"
2025/09/16/13:40:51.900344,"(-2.678943693637848, -2.678943693637848, 0.0, 0.0)"
2025/09/16/13:40:52.000303,"(-2.678943693637848, -2.678943693637848, 0.0, 0.0)"
2025/09/16/13:40:52.100381,"(-2.678943693637848, -2.678943693637848, 0.0, 0.0)"
2025/09/16/13:40:52.200329,"(-2.678943693637848, -2.678943693637848, 0.0, 0.0)"
2025/09/16/13:40:52.300378,"(-2.678943693637848, -2.678943693637848, 0.0, 0.0)"
2025/09/16/13:40:52.400248,"(-2.678943693637848, -2.678943693637848, 0.0, 0.0)"
2025/09/16/13:40:52.500295,"(-2.678943693637848, -2.678943693637848, 0.0, 0.0)"
2025/09/16/13:40:52.600394,"(-1.6413785219192505, -1.6413785219192505, 0.0, 0.0)"
2025/09/16/13:40:52.700323,"(-0.2321944534778595, -0.2321944534778595, 0.0, 0.0)"
2025/09/16/13:40:52.800310,"(-0.2321944534778595, -0.2321944534778595, 0.0, 0.0)"
2025/09/16/13:40:52.900371,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:40:53.000291,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:40:53.100274,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:40:53.200266,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:40:53.306199,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:40:53.400269,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:40:53.500257,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:40:53.600352,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:40:53.700292,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:40:53.800335,"(-0.0, -0.0, 0.5512381792068481, -0.5512381792068481)"
2025/09/16/13:40:53.900362,"(-0.0, -0.0, 1.4203410148620605, -1.4203410148620605)"
2025/09/16/13:40:54.000341,"(-0.0, -0.0, 1.4203410148620605, -1.4203410148620605)"
2025/09/16/13:40:54.100328,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:40:54.201130,"(-0.0, -0.0, -1.9586875438690186, 1.9586875438690186)"
2025/09/16/13:40:54.300351,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:40:54.400306,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:40:54.500311,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:40:54.600259,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:40:54.700284,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:40:54.800295,"(-0.0, -0.0, -2.0, 2.0)"
2025/09/16/13:40:54.900334,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:40:55.000265,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:40:55.100445,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:40:55.201785,"(-0.0, -0.0, -2.331803619861603, -2.331803619861603)"
2025/09/16/13:40:55.300250,"(-0.0, -0.0, -2.7431289553642273, -2.7431289553642273)"
2025/09/16/13:40:55.400282,"(-0.0, -0.0, -2.7323350310325623, -2.7323350310325623)"
2025/09/16/13:40:55.500340,"(-0.0, -0.0, -2.6056991815567017, -2.6056991815567017)"
2025/09/16/13:40:55.600293,"(-0.0, -0.0, -2.6056991815567017, -2.6056991815567017)"
2025/09/16/13:40:55.700306,"(-0.0, -0.0, -2.564258337020874, -2.564258337020874)"
2025/09/16/13:40:55.800266,"(-0.0, -0.0, -2.157944440841675, -2.157944440841675)"
2025/09/16/13:40:55.900293,"(-0.0, -0.0, -2.157944440841675, -2.157944440841675)"
2025/09/16/13:40:56.000304,"(-0.0, -0.0, -2.157944440841675, -2.157944440841675)"
2025/09/16/13:40:56.100330,"(-0.0, -0.0, -1.7815067768096924, -1.7815067768096924)"
2025/09/16/13:40:56.200384,"(-0.0, -0.0, -1.7815067768096924, -1.7815067768096924)"
2025/09/16/13:40:56.306859,"(-0.0, -0.0, -1.7664722800254822, -1.7664722800254822)"
2025/09/16/13:40:56.400406,"(-0.0, -0.0, -1.7664722800254822, -1.7664722800254822)"
2025/09/16/13:40:56.500366,"(-0.0, -0.0, -1.9069860577583313, -1.9069860577583313)"
2025/09/16/13:40:56.600279,"(2.747369349002838, 2.747369349002838, 0.0, 0.0)"
2025/09/16/13:40:56.700318,"(3.041310667991638, 3.041310667991638, 0.0, 0.0)"
2025/09/16/13:40:56.800267,"(3.041310667991638, 3.041310667991638, 0.0, 0.0)"
2025/09/16/13:40:56.903319,"(2.7801366448402405, 2.7801366448402405, 0.0, 0.0)"
2025/09/16/13:40:57.000290,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:40:57.100322,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:40:57.200402,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:40:57.300418,"(-0.0, -0.0, -1.456147313117981, -1.456147313117981)"
2025/09/16/13:40:57.400321,"(-0.0, -0.0, -1.7211763858795166, -1.7211763858795166)"
2025/09/16/13:40:57.500362,"(-0.0, -0.0, -0.8439362645149231, -2.59841650724411)"
2025/09/16/13:40:57.600339,"(-0.0, -0.0, -1.5598459839820862, -1.5598459839820862)"
2025/09/16/13:40:57.700248,"(-0.0, -0.0, -1.5598459839820862, -1.5598459839820862)"
2025/09/16/13:40:57.800307,"(-0.0, -0.0, -1.5598459839820862, -1.5598459839820862)"
2025/09/16/13:40:57.900304,"(-0.0, -0.0, -1.5598459839820862, -1.5598459839820862)"
2025/09/16/13:40:58.000287,"(-0.0, -0.0, -0.6450842022895813, -2.474607765674591)"
2025/09/16/13:40:58.100304,"(-0.0, -0.0, -0.8226698040962219, -2.2970221638679504)"
2025/09/16/13:40:58.200382,"(-0.0, -0.0, -1.5598459839820862, -1.5598459839820862)"
2025/09/16/13:40:58.300304,"(-0.0, -0.0, -1.5598459839820862, -1.5598459839820862)"
2025/09/16/13:40:58.400329,"(-0.0, -0.0, -1.5598459839820862, -1.5598459839820862)"
2025/09/16/13:40:58.500289,"(-0.0, -0.0, -1.5598459839820862, -1.5598459839820862)"
2025/09/16/13:40:58.605602,"(-0.0, -0.0, -1.5598459839820862, -1.5598459839820862)"
2025/09/16/13:40:58.700306,"(-0.0, -0.0, -1.5598459839820862, -1.5598459839820862)"
2025/09/16/13:40:58.800247,"(-0.0, -0.0, -1.5598459839820862, -1.5598459839820862)"
2025/09/16/13:40:58.900326,"(-0.0, -0.0, -1.5598459839820862, -1.5598459839820862)"
2025/09/16/13:40:59.000331,"(-0.0, -0.0, -1.5598459839820862, -1.5598459839820862)"
2025/09/16/13:40:59.100295,"(-0.0, -0.0, -1.5598459839820862, -1.5598459839820862)"
2025/09/16/13:40:59.200382,"(-0.0, -0.0, -1.5598459839820862, -1.5598459839820862)"
2025/09/16/13:40:59.300307,"(-0.0, -0.0, -1.5598459839820862, -1.5598459839820862)"
2025/09/16/13:40:59.400349,"(-0.0, -0.0, -1.0673736333847046, -1.0673736333847046)"
2025/09/16/13:40:59.500309,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:40:59.600281,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:40:59.700324,"(-0.0, -0.0, 1.9694364666938782, 1.9694364666938782)"
2025/09/16/13:40:59.800289,"(-0.0, -0.0, 5.025656461715698, 5.025656461715698)"
2025/09/16/13:40:59.900375,"(-0.0, -0.0, 5.055532336235046, 5.055532336235046)"
2025/09/16/13:41:00.000294,"(-0.0, -0.0, 5.055532336235046, 5.055532336235046)"
2025/09/16/13:41:00.100300,"(-0.0, -0.0, 2.229454278945923, 2.229454278945923)"
2025/09/16/13:41:00.200335,"(-0.0, -0.0, 1.2869141399860382, 1.2869141399860382)"
2025/09/16/13:41:00.300338,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:41:00.400287,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:41:00.500263,"(-0.0, -0.0, 1.680101752281189, -1.680101752281189)"
2025/09/16/13:41:00.600318,"(-0.0, -0.0, 1.69192373752594, -1.69192373752594)"
2025/09/16/13:41:00.700286,"(-0.0, -0.0, 1.8619921207427979, -1.8619921207427979)"
2025/09/16/13:41:00.800354,"(-0.0, -0.0, 1.6615337133407593, -1.6615337133407593)"
2025/09/16/13:41:00.900442,"(-0.0, -0.0, 0.3493662476539612, -0.3493662476539612)"
2025/09/16/13:41:01.000300,"(-0.0, -0.0, 0.6878325939178467, -0.6878325939178467)"
2025/09/16/13:41:01.100285,"(-0.0, -0.0, 0.6878325939178467, -0.6878325939178467)"
2025/09/16/13:41:01.200447,"(-0.0, -0.0, 1.596770167350769, -1.596770167350769)"
2025/09/16/13:41:01.300373,"(-0.0, -0.0, 1.596770167350769, -1.596770167350769)"
2025/09/16/13:41:01.400300,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:41:01.500345,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:41:01.600315,"(-0.0, -0.0, 1.335081934928894, -1.335081934928894)"
2025/09/16/13:41:01.700361,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:41:01.800292,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:41:01.900383,"(-0.0, -0.0, -1.1020491123199463, 1.1020491123199463)"
2025/09/16/13:41:02.000264,"(-0.0, -0.0, -1.1020491123199463, 1.1020491123199463)"
2025/09/16/13:41:02.100352,"(-0.0, -0.0, -1.1020491123199463, 1.1020491123199463)"
2025/09/16/13:41:02.200339,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:41:02.300294,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:41:02.400320,"(-0.0, -0.0, -1.8283896446228027, 1.8283896446228027)"
2025/09/16/13:41:02.500303,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:41:02.600236,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:41:02.700271,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:41:02.800265,"(-0.0, -0.0, 0.0, 0.0)"
2025/09/16/13:41:02.900463,"(3.636711001396179, 3.636711001396179, 0.0, 0.0)"
2025/09/16/13:41:03.000301,"(4.91309130191803, 4.91309130191803, 1.544426143169403, 1.544426143169403)"
2025/09/16/13:41:03.100375,"(4.825776100158691, 4.825776100158691, 1.5569547414779663, 1.5569547414779663)"
2025/09/16/13:41:03.200325,"(3.945879578590393, 3.945879578590393, 1.5226455330848694, 1.5226455330848694)"
2025/09/16/13:41:03.300318,"(3.2579602003097534, 3.2579602003097534, 1.2354503273963928, 1.2354503273963928)"
2025/09/16/13:41:03.400344,"(3.2456241846084595, 3.2456241846084595, 1.1741563081741333, 1.1741563081741333)"
2025/09/16/13:41:03.500311,"(3.2456241846084595, 3.2456241846084595, 1.1741563081741333, 1.1741563081741333)"
2025/09/16/13:41:03.600261,"(3.2456241846084595, 3.2456241846084595, 1.1741563081741333, 1.1741563081741333)"
2025/09/16/13:41:03.700341,"(3.2544904947280884, 3.2544904947280884, 1.1741563081741333, 1.1741563081741333)"
2025/09/16/13:41:03.800278,"(3.3011358976364136, 3.3011358976364136, 1.1612420976161957, 1.1612420976161957)"
2025/09/16/13:41:03.900230,"(3.3011358976364136, 3.3011358976364136, 1.1612420976161957, 1.1612420976161957)"
2025/09/16/13:41:04.000316,"(3.3011358976364136, 3.3011358976364136, 0.7216695547103882, 1.6008146405220032)"
2025/09/16/13:41:04.100426,"(3.3011358976364136, 3.3011358976364136, 0.47893497347831726, 1.843549221754074)"
2025/09/16/13:41:04.200309,"(3.3011358976364136, 3.3011358976364136, 0.4754655063152313, 1.84701868891716)"
2025/09/16/13:41:04.300415,"(3.3011358976364136, 3.3011358976364136, 0.46711304783821106, 1.8553711473941803)"
2025/09/16/13:41:04.400314,"(3.3011358976364136, 3.3011358976364136, 0.3417622745037079, 1.9807219207286835)"
2025/09/16/13:41:04.500364,"(3.3011358976364136, 3.3011358976364136, 0.44173452258110046, 1.880749672651291)"
2025/09/16/13:41:04.600371,"(3.3011358976364136, 3.3011358976364136, 0.2737220823764801, 2.0487621128559113)"
2025/09/16/13:41:04.700297,"(3.3011358976364136, 3.3011358976364136, 0.2803398072719574, 2.042144387960434)"
2025/09/16/13:41:04.800308,"(3.3011358976364136, 3.3011358976364136, 0.5224961340427399, 1.7999880611896515)"
2025/09/16/13:41:04.900387,"(3.3011358976364136, 3.3011358976364136, 0.2627354562282562, 1.3257625997066498)"
2025/09/16/13:41:05.000371,"(3.3011358976364136, 3.3011358976364136, -0.2090485766530037, 0.7902430817484856)"
2025/09/16/13:41:05.103372,"(3.3011358976364136, 3.3011358976364136, -0.3509114757180214, 0.9078196510672569)"
2025/09/16/13:41:05.200285,"(3.3011358976364136, 3.3011358976364136, 0.12271331995725632, 0.12271331995725632)"
2025/09/16/13:41:05.300255,"(3.3011358976364136, 3.3011358976364136, 0.0, 0.0)"
2025/09/16/13:41:05.400888,"(3.3011358976364136, 3.3011358976364136, 0.0, 0.0)"
2025/09/16/13:41:05.500312,"(3.3011358976364136, 3.3011358976364136, 0.0, 0.0)"
2025/09/16/13:41:05.600293,"(3.3011358976364136, 3.3011358976364136, 0.0, 0.0)"
2025/09/16/13:41:05.700273,"(3.3011358976364136, 3.3011358976364136, 0.3500730097293854, -0.3500730097293854)"
2025/09/16/13:41:05.800356,"(3.3011358976364136, 3.3011358976364136, 0.741223931312561, -0.741223931312561)"
2025/09/16/13:41:05.900319,"(3.3011358976364136, 3.3011358976364136, 0.741223931312561, -0.741223931312561)"
2025/09/16/13:41:06.000319,"(3.281475305557251, 3.281475305557251, 1.0182034969329834, -1.0182034969329834)"
2025/09/16/13:41:06.100426,"(3.281475305557251, 3.281475305557251, 1.1327602863311768, -1.1327602863311768)"
2025/09/16/13:41:06.200287,"(3.281475305557251, 3.281475305557251, 1.184995174407959, -1.184995174407959)"
2025/09/16/13:41:06.300275,"(3.281475305557251, 3.281475305557251, 1.162893295288086, -1.162893295288086)"
2025/09/16/13:41:06.400338,"(3.281475305557251, 3.281475305557251, 0.0, 0.0)"
2025/09/16/13:41:06.500343,"(3.2579602003097534, 3.2579602003097534, 0.06808197498321533, -0.06808197498321533)"
2025/09/16/13:41:06.600255,"(3.2579602003097534, 3.2579602003097534, 0.6868688464164734, -0.6868688464164734)"
2025/09/16/13:41:06.700296,"(3.2579602003097534, 3.2579602003097534, 0.0, 0.0)"
2025/09/16/13:41:06.800276,"(3.2579602003097534, 3.2579602003097534, 0.0, 0.0)"
2025/09/16/13:41:06.900268,"(3.2579602003097534, 3.2579602003097534, 0.0, 0.0)"
2025/09/16/13:41:07.000272,"(3.2579602003097534, 3.2579602003097534, 0.0, 0.0)"
2025/09/16/13:41:07.100286,"(3.2579602003097534, 3.2579602003097534, 0.0, 0.0)"
2025/09/16/13:41:07.200349,"(3.2579602003097534, 3.2579602003097534, 0.0, 0.0)"
2025/09/16/13:41:07.300235,"(3.2579602003097534, 3.2579602003097534, 0.0, 0.0)"
2025/09/16/13:41:07.400384,"(3.2579602003097534, 3.2579602003097534, -0.41175252199172974, 0.41175252199172974)"
2025/09/16/13:41:07.500737,"(3.2579602003097534, 3.2579602003097534, -1.1190109252929688, 1.1190109252929688)"
2025/09/16/13:41:07.600271,"(3.2579602003097534, 3.2579602003097534, -0.6441429257392883, 0.6441429257392883)"
